mileage,engine_power,registration_date,fuel,paint_color,car_type,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,price,sold_at
128550,280,2014-05-01,diesel,black,suv,True,True,True,True,False,True,True,True,44700,2018-06-01
149135,135,2013-07-01,diesel,black,estate,True,True,True,False,True,True,True,False,15000,2018-02-01
156392,120,2013-12-01,diesel,grey,estate,False,False,False,False,False,False,False,True,12100,2018-02-01
192095,120,2012-08-01,diesel,black,suv,True,True,False,True,False,False,True,False,15000,2018-04-01
117624,120,2013-05-01,diesel,grey,suv,True,True,True,True,True,True,True,True,21400,2018-07-01
156627,85,2013-05-01,diesel,blue,estate,False,True,False,False,False,False,True,False,9000,2018-09-01
95874,160,2014-01-01,diesel,beige,sedan,True,True,False,True,True,True,True,True,28000,2018-04-01
53055,140,2015-07-01,diesel,black,suv,True,True,False,False,True,False,True,True,23800,2018-08-01
205835,120,2010-11-01,diesel,grey,sedan,True,True,False,False,False,False,True,False,13600,2018-05-01
233190,225,2012-05-01,diesel,black,sedan,True,True,False,True,True,False,True,True,24100,2018-03-01
151334,85,2013-04-01,diesel,white,hatchback,False,True,False,False,False,False,True,False,9400,2018-06-01
106597,100,2013-08-01,diesel,black,hatchback,False,True,False,False,False,False,True,False,9000,2018-05-01
148986,100,2014-01-01,diesel,black,estate,True,True,False,False,False,False,True,False,12300,2018-04-01
147448,120,2012-10-01,diesel,blue,estate,False,True,False,False,False,False,True,False,9400,2018-06-01
266641,85,1999-03-01,diesel,black,sedan,True,False,False,False,False,False,True,False,800,2018-06-01
176269,135,2013-02-01,diesel,black,estate,False,True,False,False,False,False,True,False,3700,2018-03-01
139767,105,2013-11-01,diesel,blue,hatchback,False,True,False,False,False,False,True,True,14600,2018-07-01
200579,100,2014-01-01,diesel,white,hatchback,True,True,False,False,True,False,True,False,13300,2018-09-01
130152,135,2014-01-01,diesel,black,sedan,False,False,False,False,False,False,True,False,9600,2018-05-01
184949,140,2014-08-01,diesel,white,suv,True,True,False,True,True,True,True,True,22300,2018-01-01
152862,190,2013-05-01,diesel,white,estate,True,True,True,False,True,True,True,True,19000,2018-05-01
245352,130,2006-08-01,diesel,green,estate,True,True,False,False,True,False,True,True,6900,2018-04-01
21858,105,2013-03-01,diesel,blue,sedan,False,False,False,False,False,False,False,True,15600,2018-03-01
123083,120,2013-07-01,diesel,blue,sedan,False,True,False,False,True,False,True,False,15500,2018-02-01
188994,85,2013-04-01,diesel,grey,estate,False,True,False,False,False,False,True,False,8800,2018-07-01
119888,190,2014-06-01,diesel,grey,sedan,True,True,False,False,True,True,True,True,26700,2018-05-01
176050,100,2014-02-01,diesel,black,hatchback,False,True,False,False,False,True,True,True,15900,2018-05-01
49069,135,2014-11-01,diesel,blue,hatchback,False,True,False,False,False,False,True,True,20300,2018-04-01
143455,135,2014-07-01,diesel,black,estate,False,True,False,True,False,False,True,True,14600,2018-03-01
124274,190,2014-06-01,diesel,grey,suv,True,True,True,True,False,True,True,True,34200,2018-08-01
134835,180,2015-01-01,petrol,blue,sedan,False,True,False,False,True,True,True,True,26300,2018-08-01
151490,135,2012-11-01,diesel,black,estate,False,True,False,False,False,False,True,True,11700,2018-04-01
46706,120,2014-04-01,diesel,blue,coupe,True,True,False,False,True,True,True,True,24100,2018-06-01
89187,120,2012-03-01,diesel,grey,suv,True,True,False,True,False,False,True,True,17300,2018-03-01
116906,135,2014-10-01,diesel,beige,sedan,False,False,False,False,False,False,True,False,16700,2018-04-01
187837,135,2013-04-01,diesel,black,estate,True,True,False,True,True,True,True,True,15500,2018-03-01
258439,100,2003-11-01,diesel,blue,estate,True,False,False,False,False,False,True,False,1900,2018-06-01
35987,105,2015-02-01,diesel,white,estate,False,True,False,False,True,True,True,True,17300,2018-06-01
100491,140,2015-10-01,diesel,black,hatchback,True,True,False,False,True,True,True,True,18200,2018-05-01
191319,100,2013-02-01,diesel,grey,estate,True,True,False,False,False,False,True,False,10000,2018-07-01
187454,120,2013-01-01,diesel,grey,estate,False,True,False,False,True,True,True,False,14500,2018-08-01
61993,105,2013-07-01,diesel,grey,hatchback,False,False,False,False,False,False,True,False,10500,2018-04-01
48583,120,2013-06-01,diesel,grey,suv,False,True,False,False,True,False,True,False,14600,2018-08-01
121019,120,2014-08-01,diesel,brown,estate,True,True,False,False,True,True,True,True,13100,2018-02-01
29835,100,2015-01-01,diesel,black,hatchback,True,True,False,False,False,False,True,False,23500,2018-07-01
223953,90,2007-02-01,diesel,grey,estate,True,False,False,False,False,False,True,False,4200,2018-04-01
97154,135,2013-10-01,diesel,black,van,False,True,False,True,True,True,True,True,22800,2018-04-01
129631,85,2013-12-01,diesel,blue,suv,False,False,False,False,False,False,False,True,13100,2018-09-01
151443,120,2012-05-01,diesel,black,estate,False,True,False,False,True,False,True,False,10700,2018-06-01
170871,160,2012-05-01,diesel,brown,sedan,True,True,False,True,True,False,True,True,18600,2018-02-01
60380,180,2013-09-01,diesel,black,suv,True,True,True,True,True,False,True,True,29000,2018-06-01
211133,100,2014-03-01,diesel,blue,hatchback,False,True,False,False,False,False,True,False,13400,2018-05-01
115097,160,2013-11-01,diesel,black,estate,True,True,False,False,True,False,True,True,14300,2018-04-01
94089,135,2010-09-01,diesel,grey,estate,True,True,False,False,True,True,True,True,14600,2018-02-01
129312,120,2012-07-01,diesel,grey,sedan,False,True,False,False,False,False,True,True,15100,2018-06-01
271229,100,2010-05-01,diesel,black,estate,True,True,False,False,True,False,True,False,7300,2018-05-01
98490,105,2013-01-01,diesel,white,hatchback,False,True,False,False,True,False,True,True,12800,2018-03-01
163396,100,2014-09-01,diesel,grey,suv,False,True,False,False,False,False,True,False,13400,2018-04-01
97634,120,2014-06-01,diesel,black,estate,False,True,False,False,False,False,True,True,15100,2018-03-01
110288,85,2013-04-01,diesel,red,hatchback,False,True,False,False,False,True,True,False,7600,2018-09-01
195644,100,2013-10-01,diesel,brown,estate,True,True,False,False,False,False,True,False,10600,2018-03-01
167897,105,2012-09-01,diesel,white,hatchback,False,True,False,False,True,True,True,False,12900,2018-08-01
153280,100,2014-07-01,diesel,black,hatchback,True,True,False,False,True,False,True,True,20600,2018-03-01
222415,135,2013-07-01,diesel,blue,sedan,True,True,True,False,True,False,True,True,14800,2018-07-01
129815,85,2013-07-01,diesel,blue,suv,False,True,False,False,False,False,True,False,11100,2018-08-01
171770,190,2013-11-01,diesel,brown,sedan,True,True,True,True,True,True,True,True,24400,2018-05-01
161020,120,2013-02-01,diesel,silver,sedan,False,True,False,False,False,False,True,False,13100,2018-05-01
10955,190,2016-06-01,diesel,black,suv,True,True,True,True,False,True,True,True,61200,2018-07-01
101435,120,2012-08-01,diesel,beige,sedan,True,True,True,False,True,True,True,True,17100,2018-07-01
78156,135,2014-10-01,diesel,blue,hatchback,True,True,True,False,False,False,False,True,22400,2018-02-01
158577,105,2013-09-01,diesel,black,estate,False,True,False,False,False,False,True,True,11400,2018-02-01
367523,87,1998-09-01,petrol,silver,sedan,False,False,False,False,False,False,True,False,700,2018-09-01
80063,135,2014-02-01,diesel,silver,sedan,True,True,False,True,True,False,True,True,24800,2018-04-01
137917,120,2009-09-01,diesel,black,sedan,True,True,False,False,True,False,True,True,10700,2018-03-01
84454,120,2014-08-01,diesel,brown,estate,True,True,False,False,True,False,True,True,21200,2018-04-01
120794,135,2014-02-01,diesel,white,estate,False,True,False,True,True,True,True,True,16400,2018-02-01
147130,135,2014-01-01,diesel,black,coupe,False,True,False,False,True,False,True,True,23200,2018-04-01
133991,95,2006-05-01,petrol,black,subcompact,False,False,False,False,False,False,True,False,5500,2018-03-01
147708,85,2005-08-01,petrol,black,hatchback,False,False,False,False,False,False,True,False,3300,2018-03-01
55142,135,2013-09-01,diesel,blue,sedan,False,False,False,False,False,False,False,True,22600,2018-02-01
119245,225,2012-04-01,diesel,black,suv,True,True,True,True,True,True,True,True,26100,2018-02-01
92395,85,2013-12-01,diesel,black,sedan,False,False,False,False,False,False,False,True,13600,2018-03-01
142754,100,2013-02-01,diesel,black,sedan,True,True,False,False,False,False,True,False,13600,2018-03-01
105946,85,2014-10-01,diesel,blue,estate,True,True,False,False,False,False,True,False,11700,2018-09-01
66877,135,2014-03-01,diesel,white,estate,True,False,True,True,False,True,True,True,19800,2018-07-01
175983,85,2013-03-01,diesel,grey,hatchback,False,True,False,False,True,False,True,False,11500,2018-03-01
123829,135,2011-10-01,diesel,black,sedan,True,True,False,False,True,False,True,True,17500,2018-01-01
129287,135,2012-09-01,diesel,black,sedan,True,True,False,False,False,False,True,True,16700,2018-02-01
255957,230,2012-01-01,diesel,grey,estate,True,True,True,True,True,True,True,True,17800,2018-01-01
191668,180,2010-04-01,diesel,black,sedan,True,True,True,False,True,False,True,True,19000,2018-03-01
136482,120,2013-08-01,diesel,black,suv,True,True,False,True,False,False,True,True,17800,2018-08-01
148479,160,2014-03-01,diesel,grey,estate,False,True,False,False,False,True,True,True,17100,2018-05-01
194632,110,2000-07-01,petrol,silver,hatchback,False,False,True,False,False,False,True,False,900,2018-01-01
203919,173,2008-03-01,diesel,black,suv,True,True,True,True,True,False,True,True,10700,2018-06-01
158002,85,2014-06-01,diesel,white,estate,False,False,False,False,False,False,True,False,8900,2018-04-01
166495,190,2013-08-01,diesel,blue,sedan,True,True,False,True,True,True,True,True,22400,2018-06-01
140623,100,2014-09-01,diesel,grey,suv,False,True,False,False,True,True,True,False,12900,2018-07-01
162709,100,2013-09-01,diesel,brown,sedan,True,True,False,False,True,False,True,True,15500,2018-05-01
157081,137,2012-06-01,petrol,grey,sedan,True,True,False,False,False,False,True,True,13800,2018-05-01
122543,120,2012-03-01,diesel,grey,sedan,True,True,False,False,False,False,True,False,12700,2018-04-01
93021,120,2015-03-01,diesel,grey,sedan,True,True,False,False,True,True,True,False,17300,2018-07-01
76461,85,2013-03-01,diesel,blue,subcompact,True,True,True,False,False,False,True,False,15600,2018-06-01
98953,100,2012-02-01,diesel,grey,hatchback,True,False,True,False,False,True,True,False,9900,2018-01-01
157625,135,2012-06-01,diesel,grey,suv,True,True,False,True,False,False,True,True,17000,2018-04-01
178224,110,2014-11-01,diesel,blue,estate,True,True,False,False,True,False,True,True,13700,2018-06-01
109236,100,2012-09-01,diesel,black,sedan,False,True,False,False,False,False,True,False,12100,2018-07-01
113340,135,2012-11-01,diesel,grey,sedan,True,False,True,True,True,False,True,True,15200,2018-03-01
156610,85,2005-01-01,petrol,grey,subcompact,False,False,True,False,False,True,True,False,3600,2018-02-01
114520,190,2014-01-01,diesel,black,suv,True,True,True,False,False,False,True,True,35400,2018-08-01
72615,140,2014-08-01,diesel,black,suv,True,True,False,True,True,True,True,True,27300,2018-07-01
86134,190,2014-01-01,diesel,blue,suv,True,True,False,True,True,False,True,True,37400,2018-08-01
131017,85,2013-07-01,diesel,silver,estate,False,True,False,False,False,False,True,False,9000,2018-06-01
142424,85,2013-05-01,diesel,brown,estate,False,True,False,False,False,False,True,False,10800,2018-03-01
270907,236,1996-08-01,petrol,black,convertible,True,False,False,False,False,True,True,False,12100,2018-08-01
186211,120,2012-02-01,diesel,blue,estate,True,True,False,False,False,False,True,False,12500,2018-03-01
192904,105,2013-06-01,diesel,beige,suv,False,True,False,False,False,False,True,True,12100,2018-05-01
75186,105,2008-07-01,petrol,grey,sedan,False,False,False,False,False,True,True,False,9300,2018-03-01
144727,105,2014-04-01,diesel,white,estate,False,True,True,False,True,True,True,True,14300,2018-06-01
121880,190,2012-11-01,diesel,grey,estate,True,True,True,False,True,True,True,True,22400,2018-06-01
181982,155,2012-04-01,diesel,black,sedan,True,True,True,False,True,False,True,True,19800,2018-02-01
109003,240,2008-11-01,petrol,grey,sedan,True,True,False,False,True,False,True,True,18400,2018-03-01
203928,210,2008-12-01,diesel,blue,suv,True,True,True,True,True,True,True,True,15400,2018-03-01
33976,100,2014-03-01,petrol,grey,estate,False,True,False,False,False,False,True,False,12500,2018-06-01
167013,100,2013-08-01,diesel,black,estate,True,True,False,False,False,False,True,True,12400,2018-01-01
193434,90,2006-06-01,diesel,black,sedan,False,False,True,False,False,False,True,False,5100,2018-07-01
137367,120,2013-08-01,diesel,silver,estate,True,True,False,False,False,False,True,False,11400,2018-08-01
251982,85,2014-11-01,diesel,white,estate,False,True,False,False,True,False,True,False,10100,2018-09-01
111036,180,2013-08-01,diesel,black,suv,False,True,False,True,False,False,True,False,20800,2018-03-01
148429,100,2013-06-01,diesel,silver,estate,False,True,False,False,False,True,True,False,10500,2018-04-01
159428,100,2013-07-01,diesel,grey,hatchback,False,True,False,False,False,False,True,False,11500,2018-02-01
146659,180,2012-03-01,diesel,white,sedan,False,True,False,False,False,False,True,True,20500,2018-05-01
65717,135,2014-02-01,diesel,white,hatchback,False,False,False,False,False,False,False,False,14500,2018-04-01
109391,140,2014-12-01,diesel,grey,estate,True,True,False,True,True,True,True,True,25500,2018-02-01
140586,85,2013-07-01,diesel,black,sedan,False,True,True,False,False,False,True,False,11300,2018-03-01
94782,120,2013-08-01,diesel,beige,estate,True,True,True,False,True,False,True,True,15600,2018-07-01
62200,140,2016-06-01,diesel,blue,sedan,False,True,False,False,True,True,True,True,16700,2018-03-01
144617,230,2012-08-01,diesel,blue,suv,True,True,True,True,True,True,True,True,24500,2018-09-01
170350,105,2014-02-01,diesel,white,estate,False,True,False,False,False,False,True,False,10200,2018-02-01
47317,230,2015-12-01,diesel,black,sedan,True,True,True,True,False,False,True,True,44600,2018-02-01
181214,85,2012-06-01,diesel,white,subcompact,False,True,False,False,False,False,True,False,9300,2018-03-01
153646,105,2013-02-01,diesel,black,suv,False,False,False,False,False,False,False,True,800,2018-08-01
103077,100,2011-08-01,diesel,grey,suv,True,False,False,False,False,False,True,False,10500,2018-07-01
53025,155,2012-02-01,diesel,black,sedan,True,True,False,True,True,False,True,True,20800,2018-04-01
24912,230,2016-09-01,diesel,white,suv,True,True,True,True,False,False,True,True,55700,2018-07-01
163573,127,2013-02-01,petrol,brown,hatchback,True,True,False,False,True,False,True,False,10100,2018-05-01
163236,135,2012-06-01,diesel,blue,suv,False,True,True,True,False,True,True,True,15800,2018-05-01
157398,100,2013-11-01,diesel,blue,hatchback,False,False,False,False,False,False,True,False,15500,2018-09-01
198148,150,2011-01-01,diesel,grey,sedan,True,True,True,False,False,False,True,True,10600,2018-02-01
205380,85,2013-09-01,diesel,brown,sedan,True,True,False,False,False,False,True,True,12600,2018-09-01
99160,105,2014-03-01,diesel,white,suv,False,False,False,False,False,False,False,True,17700,2018-03-01
308676,105,2013-10-01,diesel,white,suv,True,False,True,True,False,False,True,True,9900,2018-08-01
115912,120,2011-11-01,diesel,black,sedan,True,True,True,False,False,True,True,False,19200,2018-07-01
165331,135,2012-12-01,diesel,black,estate,True,True,True,False,True,True,True,True,14400,2018-05-01
